출원번호,발명의 명칭,출원일자,CPC,독립항 수,종속항 수
1020237015561,"파이프라인 클럭 구동회로, 계산 칩, 계산 보드 및 계산 장치",20211221,G06F 1/06,4,8
1020210183083,동박적층필름 및 이를 포함하는 전자소자,20211220,H05K 1/09,3,9
1020210182214,"영상 부호화 방법 및 장치, 영상 복호화 방법 및 장치",20211217,H04N 19/593,3,2
1020210182216,3D 프린팅을 이용한 복강 구조물 제조방법,20211217,B29C 64/386,1,5
1020210181697,학습된 인공 신경망을 자산화 하는 방법,20211217,G06Q 40/06,7,0
1020210182215,유기금속 화합물 및 이를 포함한 유기 발광 소자,20211217,C07F 15/00,7,12
1020210181696,인공 신경망의 학습을 위한 학습 데이터를 자산화 하는 방법,20211217,G06Q 40/06,7,0
1020210181698,자산화 된 학습 데이터 및 자산화 된 인공 신경망 데이터와 관련된 수익을 분배하는 방법,20211217,G06Q 40/06,9,0
1020210181031,유기 발광 소자,20211216,H01L 51/50,6,0
1020210180853,이동형 충전 장치,20211216,B60L 53/35,4,5
1020210180937,에어로졸 생성 물품 및 에어로졸 생성 시스템,20211216,A24D 1/02,6,7
1020210180847,일회용 방사성 동위원소 주사기 커버 및 그 조립 방법,20211216,A61M 5/178,3,7
1020210179963,간지 이송이 가능한 레이저 가공기 및 이를 이용한 간지 이송 방법,20211215,B23K 26/08,2,7
1020210178651,아토피 피부염의 예방 또는 치료용 조성물,20211214,A61K 8/14,9,0
1020210178884,PRB4를 포함하는 내성 암 진단용 바이오마커 조성물 및 이의 용도,20211214,C12Q 1/6886,15,0
1020210178887,열간 프레스용 강판 및 이를 이용하여 제조된 핫 스탬핑 부품,20211214,C23C 2/12,5,10
1020210178881,"복수의 전력 공급원으로부터의 전력 공급량을 결정하는 방법, 장치 및 컴퓨터 프로그램",20211214,G06Q 50/06,5,0
1020210178874,이명 치료용 음향 콘텐츠 제공 방법,20211214,A61F 11/00,6,0
1020210178882,SNORA14B를 포함하는 내성 암 진단용 바이오마커 조성물 및 이의 용도,20211214,C12Q 1/6886,15,0
1020210178883,ACLY를 포함하는 내성 암 진단용 바이오마커 조성물 및 이의 용도,20211214,C12Q 1/6886,15,0
1020210178885,SMPD1를 포함하는 내성 암 진단용 바이오마커 조성물 및 이의 용도,20211214,C12Q 1/6886,15,0
1020210178031,통합 궤도 회로 모니터링 방법 및 시스템,20211213,B61L 1/20,12,0
1020210177015,에어로졸 생성 장치,20211210,A24F 40/46,1,8
1020210177023,"미디어 제공 서버, 트리거 영역을 통해 다른 컨텐츠로 전환하는 방법 및 컴퓨터 프로그램",20211210,H04N 21/472,17,1
1020210175419,급수가열기의 진공영역 및 저압영역에서의 시료 채취 및 시료 분석 시스템,20211209,G01N 1/10,1,9
1020210175144,KL를 포함하는 난청 진단용 바이오마커 조성물 및 이의 용도,20211208,C12Q 1/6883,1,0
1020210175145,SLC4A5를 포함하는 난청 진단용 바이오마커 조성물 및 이의 용도,20211208,C12Q 1/6883,1,0
1020210175146,CHRNA3를 포함하는 난청 진단용 바이오마커 조성물 및 이의 용도,20211208,C12Q 1/6883,1,0
1020210175149,PRPH를 포함하는 난청 진단용 바이오마커 조성물 및 이의 용도,20211208,C12Q 1/6883,1,0
1020210175150,SLC18A3를 포함하는 난청 진단용 바이오마커 조성물 및 이의 용도,20211208,C12Q 1/6883,1,0
1020210175178,공황장애의 예후 예측에 대한 정보를 제공하기 위한 자기공명영상 이미지 분석 컴퓨터 장치,20211208,A61B 5/00,1,0
1020210175180,공황장애의 예후 예측에 대한 정보를 제공하기 위한 뇌실벽판의 자기공명영상 이미지 분석 컴퓨터 장치,20211208,A61B 5/00,1,0
1020210175181,공황장애의 예후 예측에 대한 정보를 제공하기 위한 자기공명영상 이미지의 분할비등방도값 분석 컴퓨터 장치,20211208,A61B 5/00,1,0
1020210175182,신경증이 심화된 공황장애의 예후 예측에 대한 정보를 제공하기 위한 자기공명영상 이미지 분석 컴퓨터 장치,20211208,A61B 5/00,1,0
1020210175184,공황장애의 예후 예측에 대한 정보를 제공하기 위한 자기공명영상 이미지 분석 프로그램 기록 매체,20211208,A61B 5/00,1,0
1020210175143,구동휠 승강기능이 포함된 링크바 구조를 갖는 무인이송로봇용 하중분산장치,20211208,B62D 61/12,4,9
1020210175148,FAM111A를 포함하는 난청 진단용 바이오마커 조성물 및 이의 용도,20211208,C12Q 1/6883,1,0
1020210175151,SV2C를 포함하는 난청 진단용 바이오마커 조성물 및 이의 용도,20211208,C12Q 1/6883,1,0
1020210175179,공황장애의 예후 예측에 대한 정보를 제공하기 위한 확산텐서 자기공명영상 이미지 분석 컴퓨터 장치,20211208,A61B 5/00,1,0
1020210175183,성적외상에 의한 공황장애의 예후 예측에 대한 정보를 제공하기 위한 자기공명영상 이미지 분석 컴퓨터 장치,20211208,A61B 5/00,2,0
1020210175185,공황장애의 예후 예측에 대한 정보를 제공하기 위한 확산텐서 자기공명영상 이미지 분석 프로그램 기록 매체,20211208,A61B 5/00,2,0
1020210175186,공황장애의 예후 예측에 대한 정보를 제공하기 위한 뇌실벽판의 자기공명영상 이미지 분석 프로그램 기록 매체,20211208,A61B 5/00,3,0
1020210175187,공황장애의 예후 예측에 대한 정보를 제공하기 위한 자기공명영상 이미지의 분할비등방도값 분석 프로그램 기록 매체,20211208,A61B 5/00,1,0
1020210175147,NFKBIA를 포함하는 난청 진단용 바이오마커 조성물 및 이의 용도,20211208,C12Q 1/6883,1,0
1020210174026,"3차원 공간을 추적하는 차량 및 센싱 장치, 그리고 저장매체에 저장된 컴퓨터 프로그램",20211207,G05D 1/02,3,14
1020210174117,IoT 시스템의 비정상행위 탐지 방법 및 그 장치,20211207,H04L 9/40,3,6
1020210172624,콘크리트 에어 포켓 제거 및 콘크리트 유출 방지를 위한 거푸집,20211206,E04G 13/04,3,8
1020210172623,조립부재를 사용하는 무용접 거푸집,20211206,E04G 13/04,3,6
1020210172270,특장차의 전복 방지 시스템,20211203,B60S 9/20,3,7
1020210172274,수직 날개 형상의 비행선,20211203,B64B 1/06,2,11
1020210171259,위성 영상의 비균일성을 보정하기 위한 장치 및 방법,20211202,H04N 5/21,8,0
1020210171261,진동 및 소음이 감소된 직류 모터 장치,20211202,H02K 13/10,2,3
1020210171270,영상 표시 장치 및 영상 표시 방법,20211202,H04N 21/472,3,19
1020210169339,기능성 보정속옷,20211130,A41C 1/12,5,2
1020210169331,프리 몰드 기판 및 프리 몰드 기판의 제조 방법,20211130,H01L 23/498,3,14
1020210168032,배터리 진단 방법 및 그 장치,20211130,G01R 31/367,3,3
1020210169332,발광소자 패키지,20211130,H01L 33/48,3,17
1020210169340,기능성 보정속옷,20211130,A41C 1/12,5,2
1020210169402,"조성물, 발광 소자, 및 이를 포함한 전자 장치",20211130,H10K 99/00,8,21
1020210169448,"챗봇 서비스 방법, 챗봇 서비스 시스템 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램",20211130,G06Q 30/02,7,8
1020210167595,튜브 휠을 포함한 비파괴 검사용 자동 스캐너 차체의 바퀴 구조,20211129,G01N 29/265,1,1
1020210166132,리튬 이차 전지,20211126,H01M 4/04,4,8
1020210166103,전방 골반 평면의 3차원 방향 실시간 측정 방법 및 장치,20211126,A61B 5/00,2,18
1020210166113,전조 가공 장치,20211126,B21H 5/00,3,2
1020210166117,센서리스 BLDC 전동기를 사용하는 eVTOL 항공기 및 그 제어 방법,20211126,B64D 27/24,9,4
1020210166101,듀얼 카메라를 이용하여 진입 금지 차량을 검출하는 장치 및 방법,20211126,G08G 1/01,3,7
1020210166107,고속 푸리에 변환을 이용한 광대역 신호 감시 방법 및 장치,20211126,H04B 1/66,4,5
1020210164807,이동 로봇 및 이를 포함한 운반 로봇,20211125,B25J 11/00,2,10
1020210164872,화장료의 표면 인쇄를 위한 잉크 조성물 및 이를 이용한 화장료의 표면 인쇄 방법,20211125,C09D 11/32,13,0
1020210164873,립싱크 영상 생성을 위한 인공 신경망 학습 방법 및 컴퓨터 프로그램,20211125,G10L 21/10,9,0
1020210163628,공간특성정보를 생성하는 방법 및 그 장치,20211124,G06T 11/20,5,2
1020210163626,결함연료 저장용기 및 이를 위한 용기취급공구,20211124,G21F 5/12,6,4
1020210163631,반응기 및 이를 포함하는 혐기성 소화 장치,20211124,C12M 1/00,7,13
1020210162733,플렉서블 디스플레이 장치를 구비한 전자 장치,20211123,G06F 1/16,1,19
1020210162597,"니켈계 리튬 금속 복합 산화물, 그 제조방법 및 이를 포함하는 양극을 함유한 리튬이차전지",20211123,C01G 53/00,3,14
1020210161382,락토바실러스 사케이 AMP 5104 균주 및 이의 용도,20211122,C12N 1/20,15,0
1020210161563,특수 코팅된 나노입자와 EGFR-CAR 유전자를 포함하는 유전자 전달체,20211122,A61K 9/51,1,0
1020210161565,3중 코팅된 나노입자와 특정 구조의 도메인을 가지는 EGFR-CAR 유전자를 포함하는 유전자 전달체,20211122,A61K 9/51,1,0
1020210161566,3중 코팅된 나노입자와 ITAM 서열을 포함한 도메인을 가지는 EGFR-CAR 유전자를 포함하는 유전자 전달체,20211122,A61K 9/51,1,0
1020210161567,3중 코팅된 나노입자와 ITAM 서열을 포함한 도메인을 가지는 EGFR-CAR 유전자를 포함하는 유전자 전달체,20211122,A61K 9/51,1,0
1020210161569,3중 코팅된 나노입자와 2세대 도메인을 가진 EGFR-CAR 유전자를 포함하는 유전자 전달체,20211122,A61K 9/51,1,0
1020210161759,유기 발광 소자,20211122,H01L 51/50,1,16
1020210161490,"발광 소자, 이의 제조 방법 및 이를 포함한 장치",20211122,H10K 50/00,8,13
1020210161758,표시 장치의 제조장치 및 표시 장치의 제조방법,20211122,H10K 71/00,3,17
1020210161562,특수 코팅된 나노입자를 포함하는 유전자 전달체,20211122,A61K 9/51,1,0
1020210161564,특수 코팅된 나노입자와 특정 도메인 구조를 가지는 EGFR-CAR 유전자를 포함하는 유전자 전달체,20211122,A61K 9/51,1,0
1020210161568,특수 코팅된 나노입자와 2세대 도메인을 가진 EGFR-CAR 유전자를 포함하는 유전자 전달체,20211122,A61K 9/51,1,0
1020210160705,자가유지능이 향상된 중간엽줄기세포를 선별하는 방법 및 그에 의해 선별된 중간엽줄기세포,20211119,C12Q 1/6874,14,0
1020210159310,이동식 전자파 흡수체,20211118,H01Q 17/00,1,6
1020210159311,운반로봇,20211118,B25J 5/00,1,7
1020210157740,기상 증착 장치,20211116,C23C 16/455,2,18
1020210157085,표시 장치,20211115,H01L 27/32,4,18
1020210156927,상지 안정 장치,20211115,A61F 5/37,2,8
1020210157098,"노이즈 제거 방법, 노이즈 제거 장치 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램",20211115,G01S 7/497,9,6
1020210156928,무인기용 비행제어컴퓨터 보호장치,20211115,B64D 45/00,3,7
1020210155886,포장박스 추천 방법 및 그 장치,20211112,G06Q 30/02,3,3
1020210155950,디스플레이 장치용 건조 장치,20211112,H01L 51/56,2,7
1020210156052,공중 이미지 디스플레이 장치 및 그 동작 방법,20211112,G02B 30/56,3,30
1020210155957,복수의 에어로졸 생성기질로 에어로졸을 생성하는 에어로졸 생성 시스템 및 그 장치,20211112,H05B 1/02,3,5
1020210156051,디스플레이 장치의 제조방법,20211112,H10K 71/00,1,15
1020210156050,발광 소자 및 이를 포함하는 전자 장치,20211112,H10K 50/00,7,13
1020210156067,개체명 교정 시스템 및 이를 훈련시키는 방법,20211112,G06F 40/295,3,7
1020210155986,"충전소 정보 제공 서버 및 방법, 그리고 충전소 정보 제공 애플리케이션",20211112,G01C 21/36,4,11
1020210154629,입력장치,20211111,G06F 3/01,3,4
1020210155097,슬러지 분배 시스템 및 방법,20211111,B65G 53/30,4,15
1020210155180,에어로졸 생성 장치 및 그 동작 방법,20211111,A24F 40/51,4,10
1020210155188,"참나무목 식물의 꽃가루에 대한 알레르기 진단용 조성물, 이를 이용한 진단 방법, 및 참나무목 식물의 꽃가루에 대한 알레르기의 예방 또는 치료용 조성물",20211111,C07K 14/415,10,0
1020210153257,독립운전 시 수소설비가 있는 전력 커뮤니티를 위한 에너지 제어 시스템,20211109,H02J 3/38,2,8
1020210153260,에어로졸 생성 장치 및 시스템,20211109,A24F 40/50,2,4
1020210153264,위상배열 안테나,20211109,H01Q 21/06,1,9
1020210153258,극저온 저장 탱크용 단열장치 및 이의 시공방법,20211109,F17C 13/00,9,6
1020210153306,유기 발광 소자,20211109,H10K 99/00,1,19
1020210152439,고효율 플리커-프리 조명 기기,20211108,H05B 45/30,15,0
1020210152319,현상 카트리지 및 이를 채용한 전자사진방식 화상형성장치,20211108,G03G 21/16,2,11
1020210151182,"마그놀올, 호노키올, 또는 이의 조합을 포함하는 피부 외용제용 보존제 및 이를 포함하는 화장료 조성물",20211105,A61K 8/34,8,0
1020210151615,설비통합용 플러그인 제어 시스템,20211105,F24F 11/54,4,6
1020210151303,수중 센서의 특성 변동을 고려한 송신 신호의 전력 제어 장치 및 방법,20211105,G01S 7/52,13,0
1020210150863,창문에 필터와 환기 팬을 장착하는 환기 시스템,20211104,F24F 7/013,5,5
1020210150852,도파관 급전 배열 혼 안테나,20211104,H01Q 13/02,3,5
1020210150899,반도체 패키지 및 이의 제조 방법,20211104,H01L 23/48,4,12
1020210150850,에어로졸 생성 장치 및 그의 동작 방법,20211104,A24F 40/60,3,11
1020210150898,반도체 패키지 및 이의 제조 방법,20211104,H01L 23/48,5,9
1020210150851,도파관 배열 안테나,20211104,H01Q 21/00,2,8
1020210150862,열회수 환기장치에 부가되는 공조기를 구비한 공조 시스템,20211104,F24F 7/08,1,11
1020210149898,구조화된 학습 데이터의 전처리 방법,20211103,G06F 40/151,2,0
1020227032881,탄소를 공급원료 가스 반응기로 재순환시키는 방법,20211103,C01B 3/24,36,17
1020210149895,구조화된 학습 데이터의 전처리 방법,20211103,G06F 40/151,3,0
1020210149896,인공 신경망의 학습을 위해 표 형태의 데이터를 전처리 하는 방법,20211103,G06F 40/151,3,0
1020210149897,인공 신경망의 학습을 위해 개조식 형태의 데이터를 전처리 하는 방법,20211103,G06F 40/151,3,0
1020210149892,서로 다른 방향으로 반제품의 높이를 조절할 수 있는 타이어 성형 장치,20211103,B29D 30/26,2,8
1020210148957,높은 LED 활용도를 제공하는 장치 및 이를 포함하는 조명 기기,20211102,H05B 45/30,13,0
1020237013895,전반사 형광 X선 분석 장치,20211101,G01N 23/223,8,0
1020210148133,회전 재생식 열교환기의 열교환 소자,20211101,F28D 19/04,4,9
1020210148132,잔여물 없이 사용 가능한 화장품 용기,20211101,A45D 40/14,1,4
1020210148128,"주차 인식 방법, 주차 인식 시스템 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램",20211101,G06F 18/00,3,10
1020210147162,유기 발광 표시 장치 및 그 제조방법,20211029,H01L 51/52,1,10
1020210147070,핫 스탬핑 부품 및 이의 제조 방법,20211029,B21D 22/02,4,8
1020210147067,핫 스탬핑 부품,20211029,C22C 38/38,10,3
1020210147071,핫 스탬핑 부품 및 이의 제조 방법,20211029,B21D 22/02,4,11
1020210147160,무선 통신 시스템에서 음성 데이터를 송신 및 수신하기 위한 장치 및 방법,20211029,H04L 47/25,2,6
1020210147066,자율주행 차량용 센싱 축 가변형 휠 속도 센서 장치,20211029,G01P 1/02,6,0
1020210147068,핫 스탬핑 부품,20211029,C22C 38/38,5,2
1020210147069,핫 스탬핑 부품 및 이의 제조 방법,20211029,B21D 22/02,4,14
1020210145859,"복호화기의 버퍼 관리를 위한 영상 부호화 방법 및 장치, 그 영상 복호화 방법 및 장치",20211028,H04N 19/70,3,0
1020210145862,"인공 혈관, 및 이의 제조 방법",20211028,A61L 27/50,2,18
1020210145872,자분 분사 구조가 구비된 비파괴 검사 장치용 자화 전극 장치,20211028,G01N 27/84,1,0
1020210145873,전극간 간격의 조절이 가능하고 인디케이터가 구비된 비파괴 검사 장치용 자화 전극 장치,20211028,G01N 27/84,1,0
1020210145874,분리 가능한 전극이 구비된 비파괴 검사 장치용 자화 전극 장치,20211028,G01N 27/84,1,0
1020210145909,엔진 소음 상쇄를 위한 가상 위치 노이즈 신호 추정,20211028,G10K 11/178,3,17
1020210145861,"인공 혈관, 및 이의 제조 방법",20211028,A61L 27/50,2,18
1020210145864,저점도 수중유중수형 다중에멀젼 화장료 조성물,20211028,A61K 8/06,21,0
1020210144925,"복합 음극 활물질, 상기 복합 음극 활물질을 포함하는 음극 및 상기 음극을 포함하는 리튬 이차전지",20211027,H01M 4/36,1,3
1020210144981,안정성 및 용해성이 향상된 화장료 조성물 및 이를 이용한 클렌징 화장료 조성물,20211027,A61K 8/73,11,0
1020210144978,미세조류를 이용한 공기정화장치,20211027,B01D 53/84,2,8
1020210144015,카리프트 안전운전 시스템,20211026,B66B 5/00,6,7
1020210144029,크레인 형태의 자동제어식 안전 발판 장치,20211026,F22B 37/00,1,6
1020210144018,섬유형 광원의 가공 장치 및 가공 방법,20211026,G02B 6/38,3,12
1020210144004,동박적층필름 및 이를 포함하는 전자소자,20211026,H05K 1/09,3,8
1020210143999,바이러스 표면 엔지니어링 기반의 면역 증강된 바이러스 백신,20211026,C07K 14/00,11,0
1020210143731,자전거 시뮬레이터 및 이를 이용하는 블록체인 네트워크 시스템,20211026,A63B 71/06,1,12
1020210144000,핫 스탬핑 부품,20211026,C22C 38/00,6,1
1020210144002,풍력발전기의 블레이드 각도 조절장치,20211026,F03D 7/02,5,2
1020210144017,공기입 타이어,20211026,B60C 11/03,2,3
1020210143077,디스플레이 장치 및 그 제조방법,20211025,H01L 51/52,2,8
1020210143073,밸브 개도 지시계,20211025,F16K 37/00,3,5
1020210143075,저장 장치 및 그의 동작 방법,20211025,G06F 12/14,5,5
1020210141366,"메모리 장치, 전자 장치 및 메모리 장치의 동작 방법",20211021,G06F 11/10,3,17
1020210141371,"배출가스로부터 에틸아세테이트, 황화수소 및 암모니아를 포함하는 유해가스의 동시 처리 방법",20211021,F23G 7/07,1,5
1020210141373,신규한 가이드 RNA 및 이를 이용한 코로나바이러스감염증 2019를 진단하는 방법,20211021,C12Q 1/70,20,0
1020210140494,"분자 아형 산출 장치, 질환에 대한 분자 아형 개수를 산출하는 방법 및 상기 방법을 실행하기 위한 컴퓨터 프로그램",20211020,G16B 5/00,4,6
1020210139519,SiN 박막의 형성 방법,20211019,H01L 21/321,20,0
1020210138595,"레이저 발진 장치, 레이저 발진 방법 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램",20211018,H01S 3/067,5,10
1020210138599,"심전도 데이터 처리 서버, 심전도 신호에 대한 분석데이터를 디스플레이시키는 방법 및 컴퓨터 프로그램",20211018,A61B 5/346,2,15
1020210138850,헤드 마운트 디스플레이 장치,20211018,G02B 27/01,3,4
1020210138597,"타이어 트레드 고무 조성물, 이로부터 제조된 타이어 및 상기 타이어 트레드 고무 조성물의 제조 방법",20211018,C08L 9/06,5,5
1020210137837,신호 부호화방법 및 장치와 신호 복호화방법 및 장치,20211015,G10L 19/02,2,4
1020210137635,안테나를 포함하는 반도체 패키지,20211015,H01Q 9/04,1,16
1020210137545,열에 의하여 치유 및 재성형이 가능한 전도성 하이드로겔 복합재료,20211015,A61L 27/52,3,8
1020210136823,배터리 진단 방법 및 그 장치,20211014,G01R 31/367,6,3
1020210136821,모바일 머니퓰레이터 및 이를 포함하는 서비스 로봇,20211014,B25J 11/00,4,16
1020210135937,γ-락탐계 유도체의 제조 방법 및 이로부터 제조된 γ-락탐 유도체 화합물,20211013,C25B 3/05,3,17
1020210135935,가시광선 카메라를 이용한 동공 검출 방법 및 시스템,20211013,G06F 18/00,5,10
1020210135938,"심전도 데이터 처리 서버, 대상체의 심전도 신호에 대한 분석 데이터를 생성하여 처리하는 방법 및 컴퓨터 프로그램",20211013,A61B 5/346,4,12
1020210135220,에어로졸 생성 장치,20211012,A24B 15/16,2,6
1020210135306,열 회수 장치 및 이를 포함하는 연료 전지 시스템,20211012,H01M 8/04014,3,12
1020210134909,단결정립 나노와이어 제조 방법 및 이를 적용하는 반도체 소자의 제조 방법,20211012,H01L 29/06,2,6
1020210135341,알루미늄 폼워크를 고정하기 위한 크림퍼 및 알루미늄 폼워크 고정 방법,20211012,B25B 27/14,11,2
1020210134449,개족도리풀 추출물을 유효성분으로 포함하는 암 예방 또는 치료용 조성물,20211008,A61K 36/268,8,0
1020210134440,"수지 조성물, 이의 제조방법, 및 이를 포함하는 도료 조성물",20211008,C08L 25/06,5,21
1020210134452,"심전도 데이터 처리 서버, 심전도의 분석에 필요한 예상분석시간을 산출하는 방법 및 컴퓨터 프로그램",20211008,A61B 5/346,4,16
1020210133627,열적 원자층 식각 공정들,20211008,H01L 21/306,33,0
1020210134451,"심전도 데이터 처리 서버, 분석 조건에 해당하는 신호 구간에 대한 분석 작업을 처리하는 방법 및 컴퓨터 프로그램",20211008,A61B 5/346,2,18
1020210134453,반도체 칩 테스트 소켓,20211008,G01R 31/28,6,0
1020210134472,회전조작변환 장치,20211008,G06F 3/0362,1,9
1020210134475,"상품 보관 방법, 상품 보관 시스템 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램",20211008,G06Q 10/08,7,11
1020210134476,"증정 상품 보관 방법, 증정 상품 보관 시스템 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램",20211008,G06Q 30/02,7,6
1020210133455,판토에아 아나나티스 균주 및 그의 피부 상태 개선 용도,20211007,C12N 1/20,5,0
1020210133456,마이크로박테리움 올레이보란스 균주 및 그의 피부 상태 개선 용도,20211007,C12N 1/20,5,0
1020210132697,"전도성 고분자 조성물, 이를 이용한 전도성 고분자 박막, 전자 소자 및 유기 발광 소자",20211006,H01B 1/12,4,14
1020210132708,의료 영상 장치 및 그 동작 방법,20211006,A61B 6/00,14,17
1020210132683,열간 프레스용 강판 및 이를 이용하여 제조된 핫 스탬핑 부품,20211006,C23C 2/12,7,3
1020210132693,"타이어 고무 조성물 제조 방법, 이로부터 제조된 타이어 트레드 고무 조성물 및 이를 포함하는 타이어",20211006,C08L 9/00,7,2
1020210132712,배송 로봇,20211006,B25J 5/00,1,8
1020210132687,"영상 전환 방법, 장치 및 컴퓨터 프로그램",20211006,H04N 21/43,10,0
1020210132688,"영상 촬영 가이드 제공 방법, 장치 및 컴퓨터 프로그램",20211006,H04N 23/60,10,0
1020210132711,배송로봇,20211006,B25J 5/00,1,6
1020210131145,투명 치아 교정 장치의 제조방법 및 그 방법에 의해 제조된 투명 치아 교정 장치,20211001,B29C 64/124,7,0
1020210131130,인공기도 보호 장치,20211001,A61M 16/04,2,9
1020210130731,원심 장치 및 잠금 모듈,20211001,B04B 7/06,4,16
1020210131143,치료용 베드,20211001,A61H 39/04,1,11
1020210130303,릴투릴 회로 기판 제조 장치,20210930,H05K 3/00,1,9
1020227007891,밀폐 단열 탱크,20210930,B63B 25/16,1,22
1020210130306,릴투릴 회로 기판 제조 장치,20210930,H05K 3/12,1,10
1020210130285,디스플레이 장치 및 그의 동작 방법,20210930,H04N 21/478,7,12
1020210130304,다층 회로 기판 제조장치,20210930,H05K 3/00,3,11
1020210130295,섬유사형 태양광 발전기 및 이를 이용한 태양광 발전 시스템,20210930,H02S 40/22,4,5
1020210130305,다층 회로 기판의 제조장치 및 다층 회로 기판의 제조방법,20210930,H05K 3/00,5,11
1020210130301,다층 회로 기판의 제조장치,20210930,H05K 3/46,13,7
1020210128980,"전기식 기폭 장치, 전기식 기폭 방법 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램",20210929,F42D 1/045,3,10
1020210128949,"전기식 기폭 장치, 전기식 기폭 방법 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램",20210929,F42D 1/045,3,11
1020210128948,스크류 정렬 장치 및 이를 포함하는 스크류 코팅 장치,20210929,B65G 47/28,4,8
1020210128957,릴투릴 면압 프레스 장치,20210929,B29C 43/34,3,7
1020210129167,히알루론산 및 콜라겐이 결합하여 형성된 하이브리드 화합물을 유효성분으로 포함하는 화장료 조성물,20210929,A61K 8/73,8,0
1020210128943,멀티 스펙트럼 이미지 센서 및 이를 포함하는 전자 장치,20210929,H01L 27/146,6,18
1020210128954,타이어 트레드 고무 조성물 및 이를 포함하는 타이어,20210929,C08L 9/00,10,0
1020210128341,"SAR 요동 보상을 위한 위치 추정 방법, 위치 추정 장치 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램",20210928,G01S 13/90,3,10
1020210128348,"사용자의 입력 입력에 기초하여 타겟 디바이스를 결정하고, 타겟 디바이스를 제어하는 서버 및 그 동작 방법",20210928,G10L 15/22,3,17
1020210128219,반응성 및 안정성 그리고 항체회수가 향상된 Z-도메인 및 칼시퀘스트린 융합단백질 및 이를 이용한 항체의 분리 및 정제 방법,20210928,C12N 15/62,3,11
1020210127978,유체 제어 밸브,20210928,F16K 31/00,13,0
1020210128357,"반도체 패키지 기판용 조성물, 이를 포함하는 반도체 패키지 기판 및 이의 제조방법",20210928,C08L 63/00,4,15
1020210127418,"병풀 유래 락토바실러스 플란타룸 BCRC-L43 균주 및 그의 항염증, 항알레르기, 피부 미생물 조절, 피부 진정 용도",20210927,C12N 1/20,12,0
1020210127411,소형 무인기의 자동 비행을 위한 제어 방법 및 시스템,20210927,G05D 1/10,2,14
1020210127413,"SAR 영상의 위상 오차 보정 방법, 위상 오차 보정 장치 및 상기 방법을 실행시키기 위하여 기록매체에 저장된 컴퓨터 프로그램",20210927,G01S 13/90,3,10
1020210127537,대규모 MIMO 시스템에서의 전송 방법 전환 방법 및 디바이스,20210927,H04B 7/0452,6,15
1020210126639,원자 층 식각 공정,20210924,H01L 21/3065,31,0
1020210126541,사용자 맞춤형 정보를 제공하는 방법 및 장치,20210924,H04M 1/72448,5,10
1020210126545,단추형 지압구,20210924,A61H 39/06,2,4
1020210125914,박막 트랜지스터 어레이 기판 및 이를 포함하는 유기 발광 표시 장치,20210923,H01L 27/32,1,14
1020210125868,정전기를 이용한 흡음 타이어,20210923,B60C 19/00,2,5
1020210125918,작업 프로그램의 작업과 연계한 협업 작업을 제공하는 방법 및 컴퓨터 프로그램,20210923,G06Q 10/10,4,1
1020210125016,마스크 프레임 어셈블리 제조방법,20210917,H01L 51/00,1,2
1020210125196,박막 트랜지스터 어레이 기판 및 유기 발광 표시 장치,20210917,H01L 27/12,2,18
1020210125210,임피던스 측정장치 및 그 방법,20210917,G01R 27/08,5,6
1020210125217,대전방지성 폴리프로필렌계 폴리머 블렌드의 제조 방법,20210917,C08L 23/10,8,5
1020210125221,"AutoCAD도면자동생성장치 및 방법, 그리고 그 방법이 기록된 컴퓨터 판독매체",20210917,G06F 30/17,6,9
1020210125223,바실러스 인판티스 HB2 균주 및 그의 피부 상태 개선 용도,20210917,C12N 1/20,10,0
1020210124274,PPG 신호 감지 반지를 이용한 딥러닝 기반 혈압 추정 시스템,20210916,A61B 5/021,5,5
1020210124280,스타필로코커스속 균주 및 그의 용도,20210916,C12N 1/20,7,3
1020210124277,차체 구조물 및 그 제조방법,20210916,B62D 25/02,6,12
1020210124253,카세그레인 안테나를 이용하여 표적의 방향을 탐지하기 위한 장치 및 방법,20210916,H01Q 3/24,13,0
1020210124272,스마트 링 테스트 장치 및 방법,20210916,G01M 99/00,7,6
1020210124273,PPG 신호 감지 반지를 이용한 딥러닝 기반 심방 세동 판정 시스템,20210916,A61B 5/024,2,8
1020210124282,지상국과 위성의 시간 동기를 위한 장치 및 방법,20210916,H04B 7/185,12,0
1020210124271,배터리 가공장치,20210916,B30B 9/28,2,6
1020210124276,생체 신호 감지 반지를 이용한 생체 데이터 모니터링 플랫폼,20210916,A61B 5/00,1,9
1020210124278,차체 구조물 및 그 제조방법,20210916,B62D 25/02,6,12
