출원번호,발명의 명칭,출원일자,CPC,독립항 수,종속항 수
1020200064141,반도체 장치 및 그의 제작 방법,20200528,H01L 29/786,2,2
1020217027679,인화인듐 기판 및 인화인듐 기판의 제조 방법,20200526,H01L 21/02,5,2
1020200062797,"플라스마 전계 모니터, 플라스마 처리 장치, 및 플라스마 처리 방법",20200526,H01J 37/32,10,15
1020200062900,토출 장치 및 임프린트 장치,20200526,B29C 59/00,4,14
1020217043042,현장 감시 장치 및 현장 감시 시스템,20200526,E02F 9/24,5,8
1020217027680,인화인듐 기판 및 인화인듐 기판의 제조 방법,20200526,H01L 21/02,7,2
1020200062282,EGR 시스템,20200525,F02M 26/35,2,3
1020217032270,"도금 방법, 도금 장치, 프로그램을 기억하는 불휘발성의 기억 매체",20200525,C25D 21/12,4,10
1020200062072,유기 EL 디스플레이용 반사 애노드 전극,20200525,H01L 51/52,6,3
1020200062280,데미스터 유닛,20200525,F02M 26/35,2,3
1020217041474,캐스터의 브레이크 장치,20200525,B60B 33/00,4,2
1020200061479,흔들림 보정 기능을 구비한 광학 유닛,20200522,G03B 5/02,4,11
1020217041417,폴리우레탄 수지 용액 및 필름상 부재,20200522,C08G 18/66,3,4
1020200060733,"플라스마 밀도 모니터, 플라스마 처리 장치, 및 플라스마 처리 방법",20200521,H01J 37/32,6,12
1020200060145,나노임프린트 리소그래피에서의 충전 시간을 줄이기 위한 기판 예비처리,20200520,G03F 7/00,12,3
1020200060316,"하드 마스크, 기판 처리 방법 및 기판 처리 장치",20200520,H01L 21/033,8,15
1020200060412,"정보 처리 장치, 정보 처리 장치의 제어 방법, 및 프로그램",20200520,H04L 29/08,6,8
1020200060525,광학 특성 측정 시스템의 교정 방법,20200520,G01J 3/02,3,2
1020217041653,온도 조정 장치 및 연마 장치,20200520,B24B 37/015,8,3
1020200060144,"투영 광학계, 노광 장치 및 물품 제조 방법",20200520,G03F 7/20,12,22
1020200059492,도브테일 홈 가공 방법 및 기판 처리 장치,20200519,H01L 21/67,3,16
1020200059506,흔들림 보정 기능을 구비한 광학 유닛,20200519,G03B 5/00,5,7
1020200059537,흔들림 보정 기능을 구비한 광학 유닛,20200519,G03B 5/00,5,9
1020217037517,불소 함유 엘라스토머 조성물 및 물품,20200519,C08L 27/12,7,2
1020217039963,점착 시트 및 점착제 조성물,20200519,C09J 7/38,4,6
1020200058963,"광학 필름, 편광판 및 액정 표시 장치",20200518,G02B 5/30,3,2
1020200058990,기판 세정 장치 및 기판 세정 방법,20200518,H01L 21/67,2,6
1020200059183,표시 장치 및 전자 기기,20200518,G09F 9/33,2,1
1020217021407,냉각 장치 및 냉각 장치의 제조 방법,20200515,H05K 7/20,8,17
1020217030677,표면 처리제,20200514,C09D 171/02,3,14
1020200057659,반도체 장치,20200514,H01L 29/786,7,3
1020200057813,반도체 장치 및 전자 기기,20200514,H03K 17/30,5,0
1020200057501,"자기 구동 장치, 착자 방법 및 자기 구동 장치의 제조 방법",20200514,H01L 21/687,4,12
1020200056653,반도체 장치의 제작 방법,20200512,H01L 29/786,2,6
2020200001573,용접 토치 및 아크 용접 로봇,20200511,B23K 9/28,2,8
1020200055628,가교형 수지 분산 세퍼레이터,20200511,H01M 50/409,5,6
1020200055630,실란 가교 폴리올레핀 혼합 수지를 사용한 세퍼레이터,20200511,H01M 50/409,5,5
1020217042221,적층체,20200508,B32B 27/08,4,12
1020200054414,"거리 측정 장치, 거리 측정 시스템",20200507,G01C 3/08,5,0
1020200054690,발광 장치,20200507,H01L 33/64,12,3
1020200054324,압축기 유닛,20200507,F04B 25/00,3,5
1020200053775,반도체 장치 및 그 제작 방법,20200506,H01L 27/12,2,1
1020200053634,광학 필름 및 광학 필름의 제조 방법,20200506,G02B 1/14,4,3
1020227005908,휴대용 퍼커시브 마사지 장치,20200504,A61H 23/02,3,12
1020217021390,휴대용 퍼커시브 마사지 장치,20200504,A61H 23/02,7,13
1020200052314,반도체 장치 및 그 제작 방법,20200429,H01L 29/786,4,3
1020200049751,"정보 처리 장치, 저장 매체, 및 제어 방법",20200424,H04L 41/00,7,13
1020217027466,인젝터 진단 장치 및 인젝터 진단 방법,20200424,F02D 41/22,8,7
1020200049123,절단 장치 및 절단품의 제조 방법,20200423,H01L 21/67,4,4
1020217039940,워크의 가공 방법 및 워크의 가공 장치,20200423,B23C 5/10,4,2
1020200048786,처리 장치 및 커버 부재,20200422,C23C 16/458,3,3
1020200048572,발광 소자 및 표시 장치,20200422,G09G 3/32,10,4
1020217036112,전자ㆍ전기 기기 부품 스크랩의 처리 방법 및 처리 장치,20200422,B07C 5/36,4,5
1020200047827,"임프린트 몰드, 그 제조 방법, 및 임프린트 방법",20200421,B29C 59/00,13,4
1020217014451,워크의 가공 방법 및 워크의 가공기,20200421,B23Q 15/16,4,2
1020200047812,에틸렌 중합체 입자 및 성형체,20200421,C08F 10/02,3,7
1020217033696,"전자 기기 하우징, 그의 제조 방법 및 금속 수지 복합체",20200421,B29C 45/14,8,7
1020200047185,"공액 디엔계 중합체의 제조 방법, 공액 디엔계 중합체 조성물의 제조 방법, 타이어의 제조 방법 및 비닐화제",20200420,C08F 297/04,10,5
1020217042786,"포토마스크 블랭크, 포토마스크의 제조 방법 및 포토마스크",20200420,G03F 1/58,3,13
1020207033184,적층체 및 그 제조 방법,20200417,B32B 7/12,4,1
1020200046451,셀레늄의 제거 방법,20200417,C02F 1/62,3,4
1020200046570,기판 처리 장치 및 기판 처리 방법,20200417,H01L 21/67,3,8
1020200046448,낚싯줄 통과구 및 낚싯줄 통과구의 제조 방법,20200417,A01K 87/04,3,2
1020200046692,반도체 장치,20200417,H01L 29/786,4,0
1020207033185,적층체의 제조 방법,20200417,B32B 38/10,3,5
1020217036704,"관통 전극 기판, 전자 유닛, 관통 전극 기판의 제조 방법 및 전자 유닛의 제조 방법",20200415,H01L 23/498,15,6
1020200045043,기판 처리 장치 및 기판 반송 방법,20200414,H01L 21/677,2,10
1020200044460,체결 테이프,20200413,A44B 18/00,1,6
1020200044643,반도체 장치 및 시스템,20200413,G11C 5/06,4,4
1020200044546,"피스톤 링, 왕복동 압축기, 피스톤 링의 선정 방법 및 피스톤 링의 수명 평가 방법",20200413,F16J 9/26,3,2
1020200043903,프로브의 가동 범위 설정 장치 및 가동 범위 설정 방법,20200410,G01N 29/24,5,6
1020200043863,기판 처리 장치,20200410,H01L 21/687,2,10
1020200042245,반도체 장치 및 반도체 장치의 제작 방법,20200407,H01L 29/66,2,6
1020217034480,점착성 필름 및 전자 장치의 제조 방법,20200406,C09J 7/38,3,6
1020200041335,폴리올레핀 적층 미다공막,20200406,H01M 50/409,3,6
1020200041145,반도체 장치 및 반도체 장치의 제작 방법,20200403,H01L 29/786,6,0
1020200040155,반도체 제조 장치 및 반도체 장치의 제조 방법,20200402,H01L 21/677,2,12
1020200039834,반도체 장치 및 그 제작 방법,20200401,H01L 29/786,2,4
1020200038212,처리 장치 및 처리 방법,20200330,C23C 16/455,4,5
1020200037945,"퍼지 노즐 유닛, 적재대, 로드 포트 및 스토커",20200330,H01L 21/673,3,3
1020217034720,전자·전기 기기 부품 스크랩의 처리 방법,20200327,B03C 1/005,2,6
1020217032920,전자·전기 기기 부품 부스러기의 처리 방법,20200327,B03B 9/00,1,6
1020217034149,전자·전기 기기 부품 스크랩의 처리 방법,20200327,B03C 1/005,3,3
1020217013956,루즈 플랜지 및 관 조인트,20200327,F16L 23/032,9,3
1020200037375,"위상 시프트 마스크 블랭크 및 그 제조 방법, 위상 시프트 마스크 및 그 제조 방법과 표시 장치의 제조 방법",20200327,G03F 1/20,5,10
1020200037397,성막 방법 및 성막 장치,20200327,H01L 21/02,5,9
1020227003519,건설 기계,20200326,E02F 9/20,1,6
1020217028639,플루오로폴리에테르기 함유 화합물,20200326,C08G 65/336,4,15
1020217030433,플루오로폴리에테르기 함유 화합물,20200326,C08G 65/336,5,13
1020217030678,플루오로폴리에테르기 함유 화합물,20200326,C08G 65/336,4,10
1020217030679,플루오로폴리에테르기 함유 화합물,20200326,C08G 65/336,4,11
1020227000181,전동식 건설 기계,20200326,B60K 11/06,1,5
1020217030868,원심 주조제 압연용 복합 롤 및 그 제조 방법,20200325,B21B 27/00,2,1
1020217005534,작업 기계,20200325,E02F 3/43,4,3
1020217032054,"형광체 분말, 복합체 및 발광 장치",20200324,C09K 11/02,9,2
1020217029562,캐퍼에 설치되는 그리퍼 장치,20200324,B67B 3/20,1,8
1020200035387,티타늄 구리박 및 티타늄 구리박의 제조 방법,20200324,C22C 9/00,3,3
1020217032051,"형광체 입자, 복합체, 발광 장치 및 형광체 입자의 제조 방법",20200324,C09K 11/08,12,6
1020217032055,"형광체 분말, 복합체 및 발광 장치",20200324,C09K 11/08,10,1
1020207028418,"전자 부품용 테이프, 및 전자 부품의 가공 방법",20200324,C09J 7/25,3,5
1020207028466,"전자 부품용 테이프, 및 전자 부품의 가공 방법",20200324,C09J 7/22,3,3
1020217032052,"형광체 입자, 복합체, 발광 장치 및 형광체 입자의 제조 방법",20200324,C09K 11/08,12,3
1020217031106,"부체 구조물, 부체식 풍력 발전 장치 및 부체 구조물의 제조 방법",20200324,B63B 35/44,3,6
1020217037042,"통신 장치, 통신 장치의 제어 방법 및 컴퓨터 프로그램",20200324,H04W 8/24,8,8
1020200034833,강도와 압연 평행 방향 및 압연 직각 방향의 굽힘 가공성이 우수한 Cu-Ni-Si계 합금 스트립,20200323,C22C 9/06,1,2
1020200034957,전자 부품,20200323,H01G 4/232,4,8
1020200034228,전자 부품,20200320,H01G 4/232,9,9
1020200034239,"플렉시블 프린트 기판용 동박, 그것을 사용한 동장 적층체, 플렉시블 프린트 기판 및 전자 기기",20200320,H05K 3/38,5,3
1020200034327,전자 부품,20200320,H01G 4/232,3,7
1020217029559,"적층 전해질막, 막전극 복합체 및 수전해식 수소 발생 장치, 그리고 적층 전해질막의 제조 방법",20200319,C25B 13/08,7,10
1020200033928,반도체 장치 및 그 제작 방법,20200319,H01L 29/786,5,2
1020217031473,수지 조성물 및 성형품,20200319,C08L 71/12,3,6
1020217029616,"모터 제어 장치 및 이것을 사용한 전동 브레이크 장치, 그리고 모터 제어 방법 및 이 제어 방법을 이용한 전동 브레이크 제어 방법",20200318,H02P 29/024,10,6
1020200033008,성막 장치 및 성막 방법,20200318,H01J 37/32,3,4
1020200033338,자동 변속기,20200318,F16H 7/02,1,2
1020217029619,브레이크 제어 장치,20200318,B60T 17/18,2,8
1020200032428,광학 유닛,20200317,G03B 17/55,4,4
1020200032583,검사 장치,20200317,G01R 31/28,2,2
1020200032544,"반송 장치, 반송 방법, 리소그래피 장치, 리소그래피 시스템, 및 물품 제조 방법",20200317,H01L 21/677,6,11
1020217037789,"압연기, 그리고 압연 방법 및 워크롤의 운용 방법",20200317,B21B 13/14,3,7
1020217005362,작업 기계,20200317,E02F 3/43,4,2
1020200031767,반도체 장치 및 그 제조 방법,20200316,H01L 21/3205,4,8
1020200031884,기판의 에칭 장치 및 에칭 방법,20200316,H01L 21/67,8,4
1020200032128,기판 처리 장치 및 기판 처리 방법,20200316,H01L 21/67,8,10
1020200032129,기판 처리 장치 및 기판 처리 방법,20200316,H01L 21/67,3,13
1020217005215,배터리식 작업 기계,20200316,B60L 15/20,4,2
1020200031364,기판 처리 장치 및 물품 제조 방법,20200313,H01L 21/67,4,10
1020200031144,기판 처리 장치 및 기판 처리 방법,20200313,H01L 21/67,6,6
1020207031583,전송 장치,20200313,H04L 12/417,3,5
1020200030651,"패턴 단면 형상 추정 시스템, 및 프로그램",20200312,H01J 37/244,3,5
1020200030166,"축전 디바이스용 세퍼레이터, 및 이를 사용한 적층체, 권회체 및 이차 전지",20200311,H01M 50/409,4,5
1020200030206,표시 장치,20200311,G09G 3/3233,1,13
1020200030172,"축전 디바이스용 세퍼레이터 및 그것을 사용한 적층체, 권회체, 리튬 이온 이차 전지 또는 축전 디바이스",20200311,H01M 2/16,8,4
1020217028979,"렌즈 오더 시스템, 렌즈 오더 방법, 프로그램 및 데이터 구조",20200310,G02C 7/02,6,2
1020200029489,"화상 처리 장치, 화상 처리 장치의 제어 방법, 및 비일시적인 컴퓨터 판독가능한 저장 매체",20200310,H04N 25/40,3,12
1020200029381,"프로브 핀, 검사 지그 및 검사 유닛",20200310,G01R 1/067,3,4
1020217028982,"점착제 조성물, 점착제층 및 점착 시트",20200309,C09J 201/00,5,12
1020200028938,기억 장치,20200309,G11C 11/24,2,0
1020200028798,성막 방법 및 성막 장치,20200309,C23C 16/30,4,8
1020200029081,반도체 제조 장치 및 반도체 장치의 제조 방법,20200309,H01L 21/67,2,13
1020217026310,포인트 클라우드 압축을 위한 양자화 단차 파라미터,20200309,H04N 19/124,3,18
1020200028780,"땜납 합금, 땜납 볼, 땜납 프리폼, 땜납 페이스트 및 납땜 조인트",20200309,B23K 35/26,9,2
1020217029143,"n형 반도체 소자, n형 반도체 소자의 제조 방법, 무선 통신 장치 및 상품 태그",20200306,H01L 29/786,9,5
1020200028279,반도체 장치 및 반도체 장치의 제작 방법,20200306,H01L 29/786,8,0
1020200028088,플라스마 처리 장치,20200306,H01J 37/32,1,9
1020217029142,"n형 반도체 소자, n형 반도체 소자의 제조 방법, 무선 통신 장치 및 상품 태그",20200306,H01L 29/786,5,9
1020217007972,공기 조화기,20200305,F24F 11/43,8,1
1020217027490,"피로메텐 금속 착체, 피로메텐 화합물, 발광 소자 재료, 발광 소자, 표시 장치 및 조명 장치",20200305,C07F 5/02,11,9
1020200027767,"기판 리프트 기구, 기판 지지기, 및 기판 처리 장치",20200305,H01L 21/687,7,7
1020217007973,공기 조화기,20200305,F24F 11/43,2,8
1020200027946,"발광 소자, 발광 장치, 전자 기기, 및 조명 장치",20200305,H01L 51/50,8,3
1020217024186,"관능 평가 시스템, 서스펜션 장치, 서스펜션 제어 시스템",20200305,G01M 17/007,6,6
1020200027535,"통신 장치, 통신 장치의 제어 방법, 및 컴퓨터 판독가능 저장 매체",20200305,H04B 1/40,4,9
1020207037105,유리 가공용 테이프,20200304,C09J 7/22,2,2
1020207037098,유리 가공용 테이프,20200304,C09J 7/22,2,2
1020217027465,"전기 화학 디바이스용 결착제, 전극 합제, 전극, 전기 화학 디바이스 및 이차 전지",20200304,H01M 4/62,13,8
1020200027070,배기 파이프 디바이스,20200304,C23C 16/44,3,17
1020207037146,유리 가공용 테이프,20200304,C09J 7/22,2,2
1020207037097,유리 가공용 테이프,20200304,C09J 7/22,2,2
1020217037395,피복 조성물 및 피복 물품,20200303,C09D 181/06,3,11
1020200025885,기판 처리 장치 및 기판 처리 방법,20200302,H01L 21/67,2,11
1020200025934,"반도체 장치, 제조 방법 및 전자 장치",20200302,H01L 27/146,1,0
1020217032723,웨이퍼 컵,20200228,B05C 11/08,2,2
1020200025064,"임프린트 장치의 조정 방법, 임프린팅 방법 및 물품 제조 방법",20200228,G03F 7/00,4,7
1020200024922,"발광 소자, 발광 장치, 전자 기기, 및 조명 장치",20200228,H01L 51/00,4,9
1020200024773,정제 인쇄 장치 및 정제 인쇄 장치의 방열 방법,20200228,B41J 3/407,12,5
1020200025557,반도체 장치,20200228,H01L 21/02,2,1
1020217030238,"5G 통신용 안테나 어레이, 안테나 구조, 노이즈 억제 열전도 시트 및 열전도 시트",20200227,H01Q 17/00,5,6
1020200024055,기동 시에 소프트웨어 탬퍼링 검출 처리를 생략하는 것이 가능한 전자 장치,20200227,G06F 21/57,14,10
1020200023454,반도체 웨이퍼의 마운트 방법 및 반도체 웨이퍼의 마운트 장치,20200226,H01L 21/683,2,2
1020200023729,"신규 유기 규소 화합물, 그의 제조 방법 및 밀착 향상제",20200226,C07F 7/08,3,2
1020200023361,반도체 제조 장치 및 반도체 장치의 제조 방법,20200226,H01L 21/67,2,13
1020200023603,"데이터의 이용·활용을 위한 데이터 준비를 지원하는 시스템, 및 그 방법",20200226,G06F 16/21,7,5
1020200023471,"송신 디바이스, 통신 시스템, 송신 방법, 및 비일시적 컴퓨터 판독가능 기록 매체",20200226,H04N 21/2385,10,11
1020200023728,"신규 유기 규소 화합물, 그의 제조 방법 및 밀착 향상제",20200226,C07F 7/08,3,2
1020200023442,"유기 EL 표시 장치용 점착제 조성물, 유기 EL 표시 장치용 점착제층, 유기 EL 표시 장치용 점착제층을 구비한 편광 필름, 및 유기 EL 표시 장치",20200226,C09J 133/04,4,19
1020200022706,"에칭액, 첨가제 및 에칭 방법",20200225,C09K 13/10,12,3
1020200022856,검사 장치에서의 클리닝 방법 및 검사 장치,20200225,G01R 3/00,3,7
1020200022870,전지용 외장재 및 전지,20200225,H01M 50/10,3,1
1020217027623,이중 액터 크리틱 알고리즘을 통한 강화 학습,20200225,G06N 3/08,7,13
1020200022672,"헤드 유닛, 전계 방사 헤드, 및 전계 방사 장치",20200225,D01D 5/00,3,8
1020200023241,"발광 소자, 발광 장치 및 전자 기기",20200225,H01L 51/50,2,10
1020200022317,고주파 안테나 및 플라스마 처리 장치,20200224,H01J 37/32,2,4
1020217031879,"점착 시트 및 그 제조 방법, 그리고 화상 표시 장치",20200221,C09J 7/38,4,10
1020217027298,제어 장치 및 위치 정렬 장치,20200221,G05D 3/12,4,2
1020217030871,온도 이상 검출 장치,20200221,H02B 1/32,3,3
1020217029592,도료 조성물 및 도장 물품,20200221,B05D 7/24,6,6
1020200020906,캐리어 및 반도체 장치의 제조 방법,20200220,H01L 23/29,5,6
1020217026485,단자대,20200219,H01R 9/26,1,3
1020200020470,"사출성형기, 및 사출성형기의 조작화면",20200219,B29C 45/76,4,2
1020200019586,"촬상 장치, 촬상 장치의 제어 방법, 프로그램 및 저장 매체",20200218,H04N 23/60,3,10
1020217022509,건설 기계,20200217,B62D 55/30,1,1
1020217024651,실린더 장치,20200214,B60G 3/28,12,5
1020217024166,작업 기계,20200214,E02F 9/20,1,6
1020217029943,"기판 처리 장치, 기판 처리 시스템 및 적재대를 위치 정렬하는 방법",20200214,H01L 21/687,3,11
1020200017384,압축기 유닛 및 압축기 유닛의 정지 방법,20200213,F04B 39/04,12,10
1020217020015,산화티타늄의 제조 방법,20200213,C01G 23/053,2,9
1020200016779,"정보 처리 장치, 저장 매체, 리소그래피 장치, 제품의 제조 방법, 및 제품의 제조 시스템",20200212,G03F 7/20,7,9
1020200016087,"유압 서보 밸브의 상태 진단 방법, 유압 서보 밸브 시스템 및 유압 서보 밸브의 상태 진단 장치",20200211,G01M 13/003,7,6
1020200016312,음극의 제작 방법 및 리튬 2차 전지의 제작 방법,20200211,H01M 4/1395,3,3
1020217005528,건설 기계의 에어 필터 열화 판정 장치,20200210,F02M 35/09,1,6
1020200015345,축전 디바이스용 미다공막,20200210,H01M 50/409,9,15
1020217029352,"표면 수식 나노 다이아몬드, 나노 다이아몬드 분산 조성물, 및 표면 수식 나노 다이아몬드의 제조 방법",20200210,C01B 32/28,4,5
1020217024633,날 및 날의 제조 방법,20200207,B26D 1/00,3,3
1020217027038,"2축 배향 폴리에스테르 필름, 및 2축 배향 폴리에스테르 필름의 제조 방법",20200205,C08J 5/18,2,4
1020200013572,하전 입자 빔 묘화 장치 및 하전 입자 빔 묘화 방법,20200205,H01J 37/317,3,6
1020217005190,작업 기계,20200204,E02F 9/26,1,4
1020200012914,콘덴서 및 콘덴서 모듈,20200204,H01G 4/33,6,14
1020200013025,전자 부품,20200204,H01G 4/232,3,12
1020207037091,세라믹 히터 및 그 제법,20200204,H05B 3/02,2,6
1020217005192,작업 기계,20200204,E02F 9/26,5,1
1020200012563,기판 처리 방법 및 성막 시스템,20200203,H01L 21/768,5,11
1020200011834,기판 처리 방법 및 기판 처리 장치,20200131,H01L 21/285,10,6
1020200011734,"정보 처리 장치, 정보 처리 장치를 제어하는 방법 및 저장 매체",20200131,H04N 1/00,6,16
1020200010956,반도체 제조 장치 및 스테이지의 회전 제어 방법,20200130,H01L 21/68,4,3
1020200010827,실장 장치 및 반도체 장치의 제조 방법,20200130,H01L 21/67,2,15
1020217027463,배선판,20200130,H01P 3/16,1,20
1020217005363,교정 작업 지원 시스템,20200129,E02F 9/26,3,1
1020217023993,"알루미늄계 금속 수지 복합 구조체, 알루미늄계 금속 부재, 알루미늄계 금속 부재의 제조 방법 및 알루미늄계 금속 수지 복합 구조체의 제조 방법",20200129,B29C 45/14,6,13
1020200010320,반도체 장치,20200129,G09G 3/36,1,2
1020200010417,기판 처리 장치의 제어 방법 및 기판 처리 장치,20200129,C23C 16/46,2,7
1020217004901,전동식 건설 기계,20200129,E02F 9/08,3,3
1020200010331,"라이팅 효과에 대한 후보를 결정하기 위한 정보 처리 장치, 정보 처리 방법, 및 저장 매체",20200129,G06T 15/50,7,13
1020217025259,"빔 대응 시그널링을 위한 방법들, 관련된 무선 디바이스들 및 관련된 네트워크 노드들",20200128,H04B 7/0408,5,7
1020200009652,"중합성 모노머, 도전성 폴리머용 고분자 화합물 및 그의 제조 방법",20200128,C07C 43/23,3,2
1020207029575,부 열팽창 재료 및 그 제조 방법,20200128,C01B 33/24,5,2
1020217028137,점착 시트 및 그 이용,20200124,C09J 7/38,26,6
1020217021287,"증착 마스크군, 전자 디바이스의 제조 방법 및 전자 디바이스",20200123,C23C 14/04,21,21
1020217024315,협조형 학습 시스템 및 감시 시스템,20200123,G05B 23/02,4,5
1020200009307,"기판 처리 장치의 제어 방법, 기판 처리 장치 및 클러스터 시스템",20200123,H01L 21/768,4,10
1020200009377,보정 기능을 구비한 광학 유닛,20200123,G03B 5/02,2,12
1020200008625,낚싯줄 청소 도구,20200122,A01K 97/00,2,5
1020200007860,화상 인식 시스템 및 화상 인식 방법,20200121,G06K 9/46,2,16
1020200007780,전자파 감쇠체 및 전자 장치,20200121,H01L 23/552,3,17
1020200007174,통신 장치 및 그 제어 방법,20200120,H04W 4/50,5,12
1020217026350,안솜이 들어간 방한구,20200120,A41D 31/06,1,7
1020207028258,"점착 시트, 점착층을 갖는 광학 필름, 적층체 및 화상 표시 장치",20200120,C09J 7/38,8,11
1020200007201,규소 함유 물질 형성 장치,20200120,C30B 25/14,1,8
1020200007393,"반도체 장치, 표시 장치, 및 전자 기기",20200120,H01L 29/786,2,6
1020217022564,"외란 억제 장치, 외란 억제 방법 및 프로그램",20200117,G05B 11/36,3,3
1020217023976,초음파 무화 장치,20200117,B05B 17/06,6,1
1020200005831,반송 장치,20200116,H01L 21/677,3,4
1020217025443,"자동차 충돌 모의 시험용 대차, 자동차 충돌 모의 시험 장치 및 자동차 충돌 모의 시험 방법",20200116,G01M 17/007,5,3
1020207031969,나머지를 갖는 균일한 타일 분열을 포함하는 비디오 코딩,20200116,H04N 19/119,15,11
1020200005133,"발광 소자, 발광 장치, 전자 기기, 조명 장치, 및 헤테로 고리 화합물",20200115,H01L 51/00,2,10
1020200005109,정보 처리 장치 및 제어 방법,20200115,G06F 3/12,4,20
1020217018685,스퍼터링 타깃 제품 및 스퍼터링 타깃 제품의 재생품을 제조하는 방법,20200115,C23C 14/34,8,8
1020200004758,하드 마스크 및 반도체 디바이스의 제조 방법,20200114,H01L 21/033,4,5
1020200004771,"구동 장치, 구동 시스템, 및 전동기의 구동 방법",20200114,H02P 27/06,4,3
1020217022908,"블록 공중합체 조성물, 성형품, 성형품의 제조 방법 및 성형품의 헤이즈값을 조정하는 방법",20200114,C08L 25/14,6,13
1020200004269,정보 제공 서버 및 그 정보 제공 서버의 제어 방법,20200113,G06F 16/33,1,10
1020200004008,"화상 처리 장치, 화상 처리 장치의 제어 방법, 및 저장 매체",20200113,H04N 1/00,3,10
1020200003595,"기판 처리 장치의 세정 방법, 및 기판 처리 장치",20200110,H01L 21/67,4,4
1020217023977,빔 정보를 이용하여 위치결정하기 위한 방법 및 디바이스,20200110,G01S 5/02,3,21
1020200002902,"화상 판독 장치, 화상 판독 장치의 제어 방법, 및 저장 매체",20200109,H04N 1/00,3,9
1020200003378,전자파 감쇠체 및 전자 장치,20200109,H05K 9/00,5,14
1020200003113,"클라우드 프린트 서비스를 지원하는 인쇄 장치, 인쇄 장치의 제어 방법, 및 저장 매체",20200109,G06F 3/12,7,4
1020200002534,"반도체 장치, 및 그 제작 방법",20200108,H01L 29/786,7,1
1020200002392,반도체 제조 장치 및 반도체 장치의 제조 방법,20200108,H01L 21/67,3,14
1020200002631,발전 장치,20200108,H02S 50/10,2,15
1020200002332,"양면 점착제 부착 광학 필름 및 그것을 사용한 화상 표시 장치의 제조 방법, 그리고 양면 점착제 부착 광학 필름의 컬 억제 방법",20200108,C09J 7/22,5,3
1020217026467,도금 강판의 접합 방법 및 접합 구조체,20200108,B23K 9/23,11,0
1020217020723,멀티-홉 시스템들에서의 섹터화된 통신과 루트 발견의 통합,20200107,H04W 40/24,3,17
1020200001251,처리 장치,20200106,H01L 21/67,4,4
1020217019493,멀티-홉 라우팅에서의 신속한 차단 발견 및 복구,20200106,H04W 40/30,6,14
1020200000787,유도 결합 플라스마 처리 장치,20200103,H01J 37/32,11,7
1020190178954,촬상 장치 및 전기 장치,20191231,H01L 27/146,6,24
1020190176047,인쇄 장치 및 인쇄 장치 제어 방법,20191227,B41J 29/393,4,7
1020190175975,처리 장치,20191227,H01L 21/67,2,8
1020207033452,피부용 적층 점착성 시트,20191227,A61K 9/70,13,3
1020217031894,표면 보호 필름 및 보호 필름 구비 광학 부재,20191226,C09J 133/04,14,14
1020207025191,Si의 피막을 갖는 순동분을 사용한 적층 조형물의 제조 방법,20191226,B22F 3/105,6,0
1020207025193,"Si의 피막을 갖는 순동분 및 그의 제조 방법, 그리고 해당 순동분을 사용한 적층 조형물",20191226,B22F 1/02,9,1
1020190175359,"가변 피치 프로펠러 제어 시스템, 가변 피치 프로펠러의 제어 방법",20191226,B63H 3/10,3,4
1020207021669,방수 부재 및 전자 기기,20191225,H04R 1/00,2,9
1020190173622,"발포체 형성용 조성물, 발포체, 발포체의 제조 방법 및 피혁용재",20191224,C08J 9/00,5,4
1020190173645,분할 스퍼터링 타깃 및 그 제조 방법,20191224,C23C 14/34,3,26
1020217006936,"불소 수지 조성물, 불소 수지 시트, 적층체 및 회로용 기판",20191224,C08K 3/36,8,3
1020190173653,이차 전지의 제조 방법 및 이차 전지의 제조 장치,20191224,H01M 50/60,4,2
1020217020205,유가 금속의 회수 방법,20191223,C22B 3/00,3,6
1020190172630,"감광성 필름, 감광성 필름 적층체 및 그들을 사용하여 형성된 경화물",20191223,G03F 7/09,4,3
1020190172672,전자 부품,20191223,H01G 2/10,4,11
1020190172635,"감광성 필름, 감광성 필름 적층체 및 그들을 사용하여 형성된 경화물",20191223,G03F 7/09,3,4
1020217020201,유가 금속의 회수 방법,20191223,C22B 3/00,1,7
1020217019447,발수제 조성물,20191220,D06M 11/45,8,11
1020190171830,"반송 장치, 기판 처리 장치, 및 물품 제조 방법",20191220,H01L 21/67,6,13
1020190171679,성막 장치 및 방법,20191220,C23C 16/455,3,12
1020217017167,포토-비디오 기반 공간적-시간적 체적 측정 캡처 시스템,20191220,G06T 17/00,3,23
1020217023299,퍼커시브 마사지 디바이스 및 사용 방법,20191219,A61H 23/00,7,12
1020207030932,퍼커시브 마사지 디바이스 및 사용 방법,20191219,A61H 23/00,9,16
1020190170399,RuSi막의 형성 방법 및 성막 장치,20191219,C23C 16/455,3,8
1020217042653,퍼커시브 마사지 디바이스 및 사용 방법,20191219,A61H 23/00,4,16
1020190170652,연마 장치 및 연마 부재의 드레싱 방법,20191219,B24B 53/02,4,28
1020190170554,"가스 도입 구조, 처리 장치 및 처리 방법",20191219,H01L 21/67,16,4
1020207031584,슬릿 코터,20191218,B05C 5/02,7,3
1020190169381,화상 처리 방법 및 화상 처리 시스템,20191218,H04N 1/00,6,8
1020190169922,반도체 장치의 제작 방법,20191218,H01L 29/786,8,1
1020190169738,"온도 측정 부재, 검사 장치 및 온도 측정 방법",20191218,H01L 21/66,4,3
